,name,book_to_market,,Date
,瑞昱,1.92,,
,廣達,1.6,,
,研華,5.79,,
,南亞科,2.14,,
,友達,0.45,,
,中華電,2.21,,
,聯發科,1.45,,
,長榮,0.69,,
,陽明,0.79,,
,萬海,1.12,,
,彰銀,1.11,,
,華南金,0.99,,
,富邦金,1.1,,
,國泰金,1.08,,
,開發金,0.75,,
,玉山金,1.19,,
,元大金,0.64,,
,兆豐金,1.12,,
,台新金,0.78,,
,中信金,1.22,,
,第一金,0.95,,
,統一超,8.83,,
,大立光,5.9,,
,聯詠,3.1,,
,欣興,0.5,,
,台灣大,6.13,,
,遠傳,3.21,,
,中租-KY,1.64,,
,合庫金,0.84,,
,矽力*-KY,8.15,,
,台塑化,3.14,,
,南電,0.58,,
,豐泰,8.69,,
,台泥,1.01,,
,統一,3.36,,
,台塑,1.85,,
,南亞,1.61,,
,台化,1.64,,
,亞德客-KY,2.98,,
,中鋼,1.1,,
,和泰車,5.03,,
,聯電,0.77,,
,台達電,3.66,,
,鴻海,1.26,,
,國巨,1.41,,
,台積電,3.36,,
,華碩,1.21,,
,瑞昱,1.96,,
,廣達,1.69,,
,研華,6.56,,
,南亞科,2.16,,
,友達,0.46,,
,中華電,2.26,,
,聯發科,1.57,,
,長榮,0.67,,
,陽明,0.84,,
,萬海,1.14,,
,彰銀,1.08,,
,華南金,1.03,,
,富邦金,1.14,,
,國泰金,1.07,,
,開發金,0.74,,
,玉山金,1.16,,
,元大金,0.63,,
,兆豐金,1.14,,
,台新金,0.79,,
,中信金,1.23,,
,第一金,0.96,,
,統一超,9.05,,
,大立光,5.98,,
,聯詠,3.11,,
,欣興,0.6,,
,台灣大,6.29,,
,遠傳,3.24,,
,中租-KY,1.72,,
,合庫金,0.86,,
,矽力*-KY,8.12,,
,台塑化,3.23,,
,南電,0.61,,
,豐泰,8.89,,
,台泥,1.06,,
,統一,3.31,,
,台塑,1.87,,
,南亞,1.71,,
,台化,1.76,,
,亞德客-KY,3.31,,
,中鋼,1.19,,
,和泰車,5.17,,
,聯電,0.76,,
,台達電,3.86,,
,鴻海,1.37,,
,國巨,1.36,,
,台積電,3.65,,
,華碩,1.28,,
,瑞昱,2.07,,
,廣達,1.69,,
,研華,6.74,,
,南亞科,2.1,,
,友達,0.5,,
,中華電,2.36,,
,聯發科,1.64,,
,長榮,0.67,,
,陽明,0.82,,
,萬海,1.15,,
,彰銀,1.1,,
,華南金,1.06,,
,富邦金,1.18,,
,國泰金,1.11,,
,開發金,0.79,,
,玉山金,1.21,,
,元大金,0.76,,
,兆豐金,1.19,,
,台新金,0.81,,
,中信金,1.29,,
,第一金,0.99,,
,統一超,9.41,,
,大立光,5.89,,
,聯詠,2.92,,
,欣興,0.56,,
,台灣大,6.41,,
,遠傳,3.36,,
,中租-KY,1.74,,
,合庫金,0.87,,
,矽力*-KY,8.23,,
,台塑化,3.54,,
,南電,0.6,,
,豐泰,8.42,,
,台泥,1.11,,
,統一,3.41,,
,台塑,1.88,,
,南亞,1.59,,
,台化,1.81,,
,亞德客-KY,3.73,,
,中鋼,1.21,,
,和泰車,4.66,,
,聯電,0.69,,
,台達電,4.08,,
,鴻海,1.24,,
,國巨,1.34,,
,台積電,3.38,,
,華碩,1.26,,
,瑞昱,2.12,,
,廣達,1.56,,
,研華,6.5,,
,南亞科,1.98,,
,友達,0.48,,
,中華電,2.35,,
,聯發科,1.53,,
,長榮,0.67,,
,陽明,0.82,,
,萬海,1.1,,
,彰銀,1.12,,
,華南金,1.04,,
,富邦金,1.13,,
,國泰金,1.04,,
,開發金,0.75,,
,玉山金,1.2,,
,元大金,0.71,,
,兆豐金,1.19,,
,台新金,0.87,,
,中信金,1.24,,
,第一金,0.98,,
,統一超,9.17,,
,大立光,5.36,,
,聯詠,2.54,,
,欣興,0.55,,
,台灣大,6.54,,
,遠傳,3.4,,
,中租-KY,1.68,,
,合庫金,0.86,,
,矽力*-KY,8.07,,
,台塑化,3.51,,
,南電,0.54,,
,豐泰,6.84,,
,台泥,1.01,,
,統一,3.64,,
,台塑,1.85,,
,南亞,1.57,,
,台化,1.81,,
,亞德客-KY,3.81,,
,中鋼,1.08,,
,和泰車,4.55,,
,聯電,0.7,,
,台達電,4.08,,
,鴻海,1.29,,
,國巨,1.4,,
,台積電,3.53,,
,華碩,1.24,,
,瑞昱,2.07,,
,廣達,1.74,,
,研華,6.87,,
,南亞科,2.08,,
,友達,0.46,,
,中華電,2.37,,
,聯發科,1.46,,
,長榮,0.65,,
,陽明,0.75,,
,萬海,1.05,,
,彰銀,1.1,,
,華南金,1.08,,
,富邦金,1.11,,
,國泰金,1.08,,
,開發金,0.75,,
,玉山金,1.23,,
,元大金,0.73,,
,兆豐金,1.24,,
,台新金,0.88,,
,中信金,1.3,,
,第一金,1.03,,
,統一超,9.93,,
,大立光,6.42,,
,聯詠,2.44,,
,欣興,0.5,,
,台灣大,6.84,,
,遠傳,3.5,,
,中租-KY,1.55,,
,合庫金,0.87,,
,矽力*-KY,7.25,,
,台塑化,3.41,,
,南電,0.53,,
,豐泰,6.72,,
,台泥,1.1,,
,統一,3.6,,
,台塑,1.68,,
,南亞,1.46,,
,台化,1.62,,
,亞德客-KY,4.02,,
,中鋼,1.12,,
,和泰車,4.1,,
,聯電,0.7,,
,台達電,3.22,,
,鴻海,1.26,,
,國巨,1.35,,
,台積電,3.29,,
,華碩,1.14,,
,瑞昱,2.25,,
,廣達,1.74,,
,研華,6.23,,
,南亞科,1.59,,
,友達,0.6,,
,中華電,2.37,,
,聯發科,1.58,,
,長榮,0.78,,
,陽明,0.87,,
,萬海,1.11,,
,彰銀,1.06,,
,華南金,1.06,,
,富邦金,0.97,,
,國泰金,0.95,,
,開發金,0.71,,
,玉山金,1.22,,
,元大金,0.63,,
,兆豐金,1.1,,
,台新金,0.9,,
,中信金,1.06,,
,第一金,1.01,,
,統一超,8.83,,
,大立光,5.94,,
,聯詠,2.45,,
,欣興,0.5,,
,台灣大,6.04,,
,遠傳,3.39,,
,中租-KY,1.51,,
,合庫金,0.82,,
,矽力*-KY,6.15,,
,台塑化,3.02,,
,南電,0.52,,
,豐泰,5.76,,
,台泥,1.16,,
,統一,3.7,,
,台塑,1.68,,
,南亞,1.45,,
,台化,1.67,,
,亞德客-KY,4.02,,
,中鋼,1.18,,
,和泰車,4.16,,
,聯電,0.66,,
,台達電,3.47,,
,鴻海,1.34,,
,國巨,1.38,,
,台積電,3.49,,
,華碩,1.19,,
,瑞昱,2.6,,
,廣達,1.85,,
,研華,6.32,,
,南亞科,1.52,,
,友達,0.71,,
,中華電,2.31,,
,聯發科,1.57,,
,長榮,0.8,,
,陽明,0.81,,
,萬海,1.03,,
,彰銀,1.09,,
,華南金,1.1,,
,富邦金,1.02,,
,國泰金,0.97,,
,開發金,0.71,,
,玉山金,1.26,,
,元大金,0.67,,
,兆豐金,1.13,,
,台新金,0.93,,
,中信金,1.11,,
,第一金,1.06,,
,統一超,9.11,,
,大立光,6.89,,
,聯詠,2.29,,
,欣興,0.48,,
,台灣大,5.9,,
,遠傳,3.19,,
,中租-KY,1.64,,
,合庫金,0.87,,
,矽力*-KY,6.75,,
,台塑化,3.13,,
,南電,0.5,,
,豐泰,6.99,,
,台泥,1.24,,
,統一,3.4,,
,台塑,1.69,,
,南亞,1.46,,
,台化,1.65,,
,亞德客-KY,3.98,,
,中鋼,1.18,,
,和泰車,4.57,,
,聯電,0.64,,
,台達電,3.41,,
,鴻海,1.34,,
,國巨,1.37,,
,台積電,3.57,,
,華碩,1.16,,
,瑞昱,2.86,,
,廣達,1.67,,
,研華,6.62,,
,南亞科,1.51,,
,友達,0.69,,
,中華電,2.32,,
,聯發科,1.61,,
,長榮,0.78,,
,陽明,0.81,,
,萬海,0.95,,
,彰銀,1.07,,
,華南金,1.1,,
,富邦金,1.15,,
,國泰金,1.08,,
,開發金,0.73,,
,玉山金,1.27,,
,元大金,0.68,,
,兆豐金,0.97,,
,台新金,0.93,,
,中信金,1.16,,
,第一金,1.02,,
,統一超,8.88,,
,大立光,7.18,,
,聯詠,2.22,,
,欣興,0.46,,
,台灣大,5.98,,
,遠傳,3.22,,
,中租-KY,1.59,,
,合庫金,0.87,,
,矽力*-KY,7.87,,
,台塑化,3.2,,
,南電,0.46,,
,豐泰,7.33,,
,台泥,1.22,,
,統一,3.33,,
,台塑,1.68,,
,南亞,1.49,,
,台化,1.69,,
,亞德客-KY,4.69,,
,中鋼,1.18,,
,和泰車,4.77,,
,聯電,0.64,,
,台達電,3.45,,
,鴻海,1.33,,
,國巨,1.32,,
,台積電,3.7,,
,華碩,1.2,,
,瑞昱,2.32,,
,廣達,1.86,,
,研華,6.87,,
,南亞科,1.58,,
,友達,0.63,,
,中華電,2.25,,
,聯發科,1.56,,
,長榮,0.79,,
,陽明,0.79,,
,萬海,0.99,,
,彰銀,1.08,,
,華南金,1.08,,
,富邦金,1.19,,
,國泰金,1.08,,
,開發金,0.73,,
,玉山金,1.27,,
,元大金,0.67,,
,兆豐金,0.99,,
,台新金,0.91,,
,中信金,1.15,,
,第一金,1.04,,
,統一超,8.76,,
,大立光,7.62,,
,聯詠,2.26,,
,欣興,0.47,,
,台灣大,6.04,,
,遠傳,3.22,,
,中租-KY,1.61,,
,合庫金,0.86,,
,矽力*-KY,7.6,,
,台塑化,3.25,,
,南電,0.46,,
,豐泰,6.75,,
,台泥,1.37,,
,統一,3.79,,
,台塑,1.97,,
,南亞,1.69,,
,台化,1.97,,
,亞德客-KY,4.39,,
,中鋼,1.23,,
,和泰車,5.24,,
,聯電,0.68,,
,台達電,3.73,,
,鴻海,1.52,,
,國巨,1.44,,
,台積電,4.09,,
,華碩,1.25,,
,瑞昱,2.53,,
,廣達,1.98,,
,研華,7.29,,
,南亞科,1.86,,
,友達,0.68,,
,中華電,2.4,,
,聯發科,1.7,,
,長榮,0.77,,
,陽明,0.95,,
,萬海,1.03,,
,彰銀,1.09,,
,華南金,1.09,,
,富邦金,1.05,,
,國泰金,1.14,,
,開發金,0.75,,
,玉山金,1.27,,
,元大金,0.71,,
,兆豐金,1.04,,
,台新金,0.92,,
,中信金,1.18,,
,第一金,1.07,,
,統一超,10.02,,
,大立光,8.13,,
,聯詠,2.83,,
,欣興,0.47,,
,台灣大,7.2,,
,遠傳,3.7,,
,中租-KY,1.69,,
,合庫金,0.86,,
,矽力*-KY,7.47,,
,台塑化,3.83,,
,南電,0.44,,
,豐泰,7.29,,
,台泥,1.33,,
,統一,3.38,,
,台塑,2.09,,
,南亞,1.73,,
,台化,2.1,,
,亞德客-KY,4.22,,
,中鋼,1.35,,
,和泰車,5.22,,
,聯電,0.65,,
,台達電,3.59,,
,鴻海,1.46,,
,國巨,1.35,,
,台積電,3.97,,
,華碩,1.19,,
,瑞昱,2.34,,
,廣達,1.84,,
,研華,7.28,,
,南亞科,2.02,,
,友達,0.65,,
,中華電,2.39,,
,聯發科,1.57,,
,長榮,0.79,,
,陽明,0.78,,
,萬海,1.1,,
,彰銀,1.15,,
,華南金,1.1,,
,富邦金,1.16,,
,國泰金,1.31,,
,開發金,0.75,,
,玉山金,1.3,,
,元大金,0.7,,
,兆豐金,1.09,,
,台新金,0.93,,
,中信金,1.21,,
,第一金,1.08,,
,統一超,10.17,,
,大立光,8.03,,
,聯詠,2.53,,
,欣興,0.43,,
,台灣大,7,,
,遠傳,3.66,,
,中租-KY,1.68,,
,合庫金,0.87,,
,矽力*-KY,7.94,,
,台塑化,3.9,,
,南電,0.45,,
,豐泰,6.6,,
,台泥,1.23,,
,統一,3.23,,
,台塑,1.99,,
,南亞,1.8,,
,台化,1.92,,
,亞德客-KY,4.39,,
,中鋼,1.3,,
,和泰車,4.95,,
,聯電,0.66,,
,台達電,3.51,,
,鴻海,1.47,,
,國巨,1.3,,
,台積電,3.67,,
,華碩,1.11,,
,瑞昱,2.39,,
,廣達,1.82,,
,研華,6.77,,
,南亞科,2.14,,
,友達,0.66,,
,中華電,2.2,,
,聯發科,1.5,,
,長榮,0.76,,
,陽明,0.84,,
,萬海,1.1,,
,彰銀,1.13,,
,華南金,1.09,,
,富邦金,1.12,,
,國泰金,1.23,,
,開發金,0.75,,
,玉山金,1.26,,
,元大金,0.71,,
,兆豐金,1.07,,
,台新金,0.91,,
,中信金,1.19,,
,第一金,1.09,,
,統一超,8.95,,
,大立光,7.5,,
,聯詠,2.43,,
,欣興,0.46,,
,台灣大,6.25,,
,遠傳,3.43,,
,中租-KY,1.66,,
,合庫金,0.85,,
,矽力*-KY,5.79,,
,台塑化,3.83,,
,南電,0.47,,
,豐泰,6.28,,
,台泥,1.24,,
,統一,3.24,,
,台塑,2.01,,
,南亞,1.86,,
,台化,1.93,,
,亞德客-KY,4.44,,
,中鋼,1.33,,
,和泰車,4.8,,
,聯電,0.66,,
,台達電,3.83,,
,鴻海,1.46,,
,國巨,1.71,,
,台積電,3.75,,
,華碩,1.15,,
,瑞昱,2.56,,
,廣達,1.92,,
,研華,7.05,,
,南亞科,2.13,,
,友達,0.72,,
,中華電,2.21,,
,聯發科,1.48,,
,長榮,0.88,,
,陽明,0.97,,
,萬海,1.17,,
,彰銀,1.14,,
,華南金,1.1,,
,富邦金,1.11,,
,國泰金,1.21,,
,開發金,0.74,,
,玉山金,1.27,,
,元大金,0.73,,
,兆豐金,1.09,,
,台新金,0.91,,
,中信金,1.2,,
,第一金,1.1,,
,統一超,9.04,,
,大立光,8.8,,
,聯詠,2.52,,
,欣興,0.45,,
,台灣大,6.28,,
,遠傳,3.52,,
,中租-KY,1.69,,
,合庫金,0.87,,
,矽力*-KY,6.13,,
,台塑化,3.64,,
,南電,0.47,,
,豐泰,7.09,,
,台泥,1.32,,
,統一,3.3,,
,台塑,2.06,,
,南亞,1.89,,
,台化,1.94,,
,亞德客-KY,4.86,,
,中鋼,1.36,,
,和泰車,4.72,,
,聯電,0.74,,
,台達電,3.76,,
,鴻海,1.56,,
,國巨,1.7,,
,台積電,3.82,,
,華碩,1.16,,
,瑞昱,2.69,,
,廣達,1.92,,
,研華,6.96,,
,南亞科,2.02,,
,友達,0.68,,
,中華電,2.21,,
,聯發科,1.55,,
,長榮,0.99,,
,陽明,1.27,,
,萬海,1.27,,
,彰銀,1.21,,
,華南金,1.13,,
,富邦金,1.09,,
,國泰金,1.23,,
,開發金,0.75,,
,玉山金,1.29,,
,元大金,0.77,,
,兆豐金,1.11,,
,台新金,0.94,,
,中信金,1.24,,
,第一金,1.15,,
,統一超,8.73,,
,大立光,9.02,,
,聯詠,2.62,,
,欣興,0.53,,
,台灣大,6.5,,
,遠傳,3.5,,
,中租-KY,1.99,,
,合庫金,0.89,,
,矽力*-KY,6.71,,
,台塑化,3.66,,
,南電,0.48,,
,豐泰,6.77,,
,台泥,1.27,,
,統一,3.44,,
,台塑,2.02,,
,南亞,1.82,,
,台化,1.89,,
,亞德客-KY,5.1,,
,中鋼,1.33,,
,和泰車,4.77,,
,聯電,0.71,,
,台達電,3.57,,
,鴻海,1.59,,
,國巨,1.79,,
,台積電,3.82,,
,華碩,1.26,,
,瑞昱,2.55,,
,廣達,1.86,,
,研華,6.76,,
,南亞科,2.15,,
,友達,0.66,,
,中華電,2.23,,
,聯發科,1.49,,
,長榮,0.97,,
,陽明,1.28,,
,萬海,1.19,,
,彰銀,1.22,,
,華南金,1.13,,
,富邦金,1.09,,
,國泰金,1.24,,
,開發金,0.77,,
,玉山金,1.27,,
,元大金,0.76,,
,兆豐金,1.14,,
,台新金,0.98,,
,中信金,1.27,,
,第一金,1.17,,
,統一超,9.68,,
,大立光,9.45,,
,聯詠,2.68,,
,欣興,0.61,,
,台灣大,6.71,,
,遠傳,3.53,,
,中租-KY,2.14,,
,合庫金,0.92,,
,矽力*-KY,7.31,,
,台塑化,3.62,,
,南電,0.49,,
,豐泰,6.3,,
,台泥,1.23,,
,統一,3.37,,
,台塑,2.02,,
,南亞,1.84,,
,台化,1.85,,
,亞德客-KY,5.9,,
,中鋼,1.28,,
,和泰車,4.66,,
,聯電,0.7,,
,台達電,3.74,,
,鴻海,1.73,,
,國巨,2.31,,
,台積電,3.93,,
,華碩,1.24,,
,瑞昱,2.39,,
,廣達,1.88,,
,研華,6.49,,
,南亞科,2.13,,
,友達,0.7,,
,中華電,2.21,,
,聯發科,1.5,,
,長榮,0.91,,
,陽明,1.12,,
,萬海,1.13,,
,彰銀,1.15,,
,華南金,1.13,,
,富邦金,1.04,,
,國泰金,1.23,,
,開發金,0.77,,
,玉山金,1.36,,
,元大金,0.76,,
,兆豐金,1.13,,
,台新金,0.97,,
,中信金,1.27,,
,第一金,1.16,,
,統一超,10.17,,
,大立光,9.92,,
,聯詠,2.64,,
,欣興,0.68,,
,台灣大,6.71,,
,遠傳,3.52,,
,中租-KY,2.32,,
,合庫金,0.93,,
,矽力*-KY,7.22,,
,台塑化,3.61,,
,南電,0.5,,
,豐泰,6.04,,
,台泥,1.21,,
,統一,3.64,,
,台塑,2,,
,南亞,1.81,,
,台化,1.82,,
,亞德客-KY,5.68,,
,中鋼,1.3,,
,和泰車,5.29,,
,聯電,0.72,,
,台達電,3.65,,
,鴻海,1.8,,
,國巨,2.21,,
,台積電,4.1,,
,華碩,1.2,,
,瑞昱,2.36,,
,廣達,2.07,,
,研華,6.49,,
,南亞科,2.26,,
,友達,0.65,,
,中華電,2.33,,
,聯發科,1.59,,
,長榮,1.03,,
,陽明,1.17,,
,萬海,1.15,,
,彰銀,1.16,,
,華南金,1.15,,
,富邦金,1.01,,
,國泰金,1.2,,
,開發金,0.76,,
,玉山金,1.38,,
,元大金,0.77,,
,兆豐金,1.13,,
,台新金,1.04,,
,中信金,1.29,,
,第一金,1.22,,
,統一超,10.42,,
,大立光,9.39,,
,聯詠,2.72,,
,欣興,0.64,,
,台灣大,6.74,,
,遠傳,3.62,,
,中租-KY,2.45,,
,合庫金,0.94,,
,矽力*-KY,7.86,,
,台塑化,3.69,,
,南電,0.48,,
,豐泰,6.1,,
,台泥,1.21,,
,統一,3.62,,
,台塑,1.86,,
,南亞,1.74,,
,台化,1.7,,
,亞德客-KY,5.97,,
,中鋼,1.28,,
,和泰車,4.52,,
,聯電,0.86,,
,台達電,3.52,,
,鴻海,1.82,,
,國巨,2.26,,
,台積電,3.71,,
,華碩,1.14,,
,瑞昱,2.55,,
,廣達,2.07,,
,研華,5.72,,
,南亞科,1.55,,
,友達,0.71,,
,中華電,2.24,,
,聯發科,1.63,,
,長榮,1.09,,
,陽明,1.21,,
,萬海,1.17,,
,彰銀,1.12,,
,華南金,1.15,,
,富邦金,1.14,,
,國泰金,1.17,,
,開發金,0.8,,
,玉山金,1.34,,
,元大金,0.79,,
,兆豐金,1.15,,
,台新金,0.88,,
,中信金,1.34,,
,第一金,1.25,,
,統一超,9.14,,
,大立光,8.12,,
,聯詠,2.59,,
,欣興,0.65,,
,台灣大,6.07,,
,遠傳,3.42,,
,中租-KY,2.39,,
,合庫金,0.96,,
,矽力*-KY,5.72,,
,台塑化,3.03,,
,南電,0.52,,
,豐泰,6.56,,
,台泥,1.2,,
,統一,3.43,,
,台塑,1.82,,
,南亞,1.75,,
,台化,1.62,,
,亞德客-KY,7.16,,
,中鋼,1.28,,
,和泰車,4.35,,
,聯電,0.81,,
,台達電,3.4,,
,鴻海,1.83,,
,國巨,2.44,,
,台積電,3.82,,
,華碩,1.12,,
,瑞昱,2.63,,
,廣達,2.06,,
,研華,6.06,,
,南亞科,1.77,,
,友達,0.62,,
,中華電,2.11,,
,聯發科,1.67,,
,長榮,1.17,,
,陽明,1.3,,
,萬海,1.18,,
,彰銀,1.14,,
,華南金,1.15,,
,富邦金,1.1,,
,國泰金,1.15,,
,開發金,0.82,,
,玉山金,1.38,,
,元大金,0.76,,
,兆豐金,1.16,,
,台新金,0.9,,
,中信金,1.3,,
,第一金,1.25,,
,統一超,8.56,,
,大立光,9.23,,
,聯詠,2.43,,
,欣興,0.72,,
,台灣大,5.72,,
,遠傳,3.22,,
,中租-KY,2.45,,
,合庫金,0.99,,
,矽力*-KY,5.76,,
,台塑化,3.06,,
,南電,0.48,,
,豐泰,6.32,,
,台泥,1.19,,
,統一,3.81,,
,台塑,1.88,,
,南亞,1.76,,
,台化,1.69,,
,亞德客-KY,7.35,,
,中鋼,1.31,,
,和泰車,4.22,,
,聯電,0.88,,
,台達電,3.5,,
,鴻海,1.83,,
,國巨,2.88,,
,台積電,3.86,,
,華碩,0.99,,
,瑞昱,2.72,,
,廣達,1.98,,
,研華,5.9,,
,南亞科,1.83,,
,友達,0.63,,
,中華電,2.18,,
,聯發科,1.7,,
,長榮,1.62,,
,陽明,1.61,,
,萬海,1.43,,
,彰銀,1.11,,
,華南金,1.16,,
,富邦金,1.14,,
,國泰金,1.15,,
,開發金,0.85,,
,玉山金,1.43,,
,元大金,0.77,,
,兆豐金,1.1,,
,台新金,0.89,,
,中信金,1.31,,
,第一金,1.23,,
,統一超,8.44,,
,大立光,9.76,,
,聯詠,2.48,,
,欣興,0.63,,
,台灣大,5.72,,
,遠傳,3.23,,
,中租-KY,2.32,,
,合庫金,0.98,,
,矽力*-KY,6.57,,
,台塑化,3.07,,
,南電,0.5,,
,豐泰,6.98,,
,台泥,1.16,,
,統一,3.73,,
,台塑,1.84,,
,南亞,1.73,,
,台化,1.64,,
,亞德客-KY,7.31,,
,中鋼,1.26,,
,和泰車,4.16,,
,聯電,0.88,,
,台達電,3.31,,
,鴻海,1.67,,
,國巨,3.15,,
,台積電,3.86,,
,華碩,0.99,,
,瑞昱,2.49,,
,廣達,2.01,,
,研華,5.66,,
,南亞科,2.45,,
,友達,0.62,,
,中華電,2.17,,
,聯發科,1.83,,
,長榮,1.29,,
,陽明,1.61,,
,萬海,1.27,,
,彰銀,1.11,,
,華南金,1.13,,
,富邦金,1.11,,
,國泰金,1.13,,
,開發金,0.82,,
,玉山金,1.4,,
,元大金,0.77,,
,兆豐金,1.08,,
,台新金,0.86,,
,中信金,1.28,,
,第一金,1.23,,
,統一超,8.51,,
,大立光,9,,
,聯詠,2.42,,
,欣興,0.61,,
,台灣大,5.75,,
,遠傳,3.2,,
,中租-KY,2.11,,
,合庫金,0.96,,
,矽力*-KY,6.84,,
,台塑化,3.06,,
,南電,0.49,,
,豐泰,6.73,,
,台泥,1.16,,
,統一,4,,
,台塑,1.92,,
,南亞,1.84,,
,台化,1.73,,
,亞德客-KY,8.4,,
,中鋼,1.3,,
,和泰車,4.57,,
,聯電,0.92,,
,台達電,3.28,,
,鴻海,1.83,,
,國巨,3.34,,
,台積電,4.7,,
,華碩,1.12,,
,瑞昱,2.83,,
,廣達,2.18,,
,研華,5.9,,
,南亞科,2.39,,
,友達,0.61,,
,中華電,2.31,,
,聯發科,2.19,,
,長榮,1.2,,
,陽明,1.61,,
,萬海,1.24,,
,彰銀,1.1,,
,華南金,1.15,,
,富邦金,1.1,,
,國泰金,1.13,,
,開發金,0.86,,
,玉山金,1.31,,
,元大金,0.78,,
,兆豐金,1.12,,
,台新金,0.88,,
,中信金,1.33,,
,第一金,1.27,,
,統一超,10.95,,
,大立光,10.03,,
,聯詠,2.63,,
,欣興,0.64,,
,台灣大,6.85,,
,遠傳,3.57,,
,中租-KY,2.53,,
,合庫金,1.02,,
,矽力*-KY,6.24,,
,台塑化,3.48,,
,南電,0.56,,
,豐泰,7.92,,
,台泥,1.34,,
,統一,4.04,,
,台塑,1.89,,
,南亞,1.87,,
,台化,1.72,,
,亞德客-KY,8.78,,
,中鋼,1.3,,
,和泰車,4.53,,
,聯電,0.91,,
,台達電,3.08,,
,鴻海,1.63,,
,國巨,4.69,,
,台積電,4.37,,
,華碩,1.18,,
,瑞昱,2.78,,
,廣達,1.89,,
,研華,5.72,,
,南亞科,2.36,,
,友達,0.63,,
,中華電,2.32,,
,聯發科,2.08,,
,長榮,1.28,,
,陽明,1.56,,
,萬海,1.28,,
,彰銀,1.1,,
,華南金,1.15,,
,富邦金,1.12,,
,國泰金,1.17,,
,開發金,0.87,,
,玉山金,1.32,,
,元大金,0.81,,
,兆豐金,1.11,,
,台新金,0.9,,
,中信金,1.37,,
,第一金,1.26,,
,統一超,11.48,,
,大立光,9.02,,
,聯詠,2.7,,
,欣興,0.58,,
,台灣大,6.85,,
,遠傳,3.61,,
,中租-KY,2.82,,
,合庫金,1.03,,
,矽力*-KY,6.12,,
,台塑化,3.5,,
,南電,0.52,,
,豐泰,7.31,,
,台泥,1.38,,
,統一,3.91,,
,台塑,1.87,,
,南亞,1.81,,
,台化,1.76,,
,亞德客-KY,6.69,,
,中鋼,1.3,,
,和泰車,4.37,,
,聯電,0.84,,
,台達電,3.08,,
,鴻海,1.54,,
,國巨,4.47,,
,台積電,4.16,,
,華碩,1.19,,
,瑞昱,2.57,,
,廣達,1.85,,
,研華,5.65,,
,南亞科,2,,
,友達,0.59,,
,中華電,2.3,,
,聯發科,1.81,,
,長榮,1.16,,
,陽明,1.55,,
,萬海,1.26,,
,彰銀,1.09,,
,華南金,1.14,,
,富邦金,1.1,,
,國泰金,1.15,,
,開發金,0.94,,
,玉山金,1.32,,
,元大金,0.78,,
,兆豐金,1.1,,
,台新金,0.91,,
,中信金,1.36,,
,第一金,1.25,,
,統一超,10.23,,
,大立光,6.41,,
,聯詠,2.53,,
,欣興,0.6,,
,台灣大,6.41,,
,遠傳,3.55,,
,中租-KY,2.62,,
,合庫金,1.02,,
,矽力*-KY,5.94,,
,台塑化,3.42,,
,南電,0.54,,
,豐泰,7.13,,
,台泥,1.42,,
,統一,4.15,,
,台塑,1.96,,
,南亞,1.87,,
,台化,1.86,,
,亞德客-KY,5.79,,
,中鋼,1.31,,
,和泰車,4.68,,
,聯電,0.84,,
,台達電,3.16,,
,鴻海,1.49,,
,國巨,4.9,,
,台積電,4.62,,
,華碩,1.19,,
,瑞昱,2.74,,
,廣達,1.9,,
,研華,6.12,,
,南亞科,2.09,,
,友達,0.66,,
,中華電,2.35,,
,聯發科,1.84,,
,長榮,1.22,,
,陽明,1.57,,
,萬海,1.22,,
,彰銀,1.13,,
,華南金,1.18,,
,富邦金,1.18,,
,國泰金,1.17,,
,開發金,0.99,,
,玉山金,1.34,,
,元大金,0.8,,
,兆豐金,1.16,,
,台新金,0.96,,
,中信金,1.41,,
,第一金,1.28,,
,統一超,10.39,,
,大立光,6.38,,
,聯詠,2.73,,
,欣興,0.78,,
,台灣大,6.65,,
,遠傳,3.67,,
,中租-KY,2.97,,
,合庫金,1.06,,
