,name,book_to_market,,Date
,玉山金,1.93,,
,元大金,1,,
,兆豐金,1.34,,
,台新金,0.86,,
,中信金,1.14,,
,第一金,1.36,,
,統一超,8.94,,
,大立光,5.43,,
,聯詠,4.26,,
,欣興,1.36,,
,台灣大,5.92,,
,日月光投控,1.6,,
,遠傳,3.31,,
,中租-KY,2.54,,
,上海商銀,1.56,,
,合庫金,1.24,,
,矽力*-KY,7.07,,
,台塑化,2.64,,
,南電,0.97,,
,豐泰,8.15,,
,台泥,1.26,,
,統一,3.89,,
,台塑,1.65,,
,南亞,1.56,,
,台化,1.37,,
,亞德客-KY,5.2,,
,中鋼,1.17,,
,和泰車,6.48,,
,聯電,0.88,,
,台達電,2.63,,
,鴻海,0.92,,
,國巨,3.89,,
,台積電,5.16,,
,華碩,0.91,,
,瑞昱,4.29,,
,廣達,1.83,,
,研華,6.77,,
,南亞科,1.57,,
,友達,0.49,,
,中華電,2.29,,
,聯發科,1.84,,
,長榮,0.83,,
,陽明,1.12,,
,萬海,1.07,,
,彰銀,1.45,,
,華南金,1.41,,
,富邦金,0.78,,
,國泰金,0.73,,
,開發金,0.74,,
,玉山金,2,,
,元大金,0.98,,
,兆豐金,1.38,,
,台新金,0.86,,
,中信金,1.18,,
,第一金,1.37,,
,統一超,8.88,,
,大立光,5.01,,
,聯詠,3.82,,
,欣興,1.4,,
,台灣大,5.81,,
,日月光投控,1.53,,
,遠傳,3.19,,
,中租-KY,2.3,,
,上海商銀,1.57,,
,合庫金,1.25,,
,矽力*-KY,6.49,,
,台塑化,2.52,,
,南電,1.17,,
,豐泰,7.61,,
,台泥,1.18,,
,統一,3.48,,
,台塑,1.36,,
,南亞,1.25,,
,台化,1.11,,
,亞德客-KY,4.87,,
,中鋼,0.97,,
,和泰車,5.08,,
,聯電,0.79,,
,台達電,2.27,,
,鴻海,0.8,,
,國巨,2.6,,
,台積電,4.48,,
,華碩,0.91,,
,瑞昱,4.17,,
,廣達,1.77,,
,研華,5.73,,
,南亞科,1.09,,
,友達,0.33,,
,中華電,2.28,,
,聯發科,1.67,,
,長榮,0.66,,
,陽明,0.82,,
,萬海,0.85,,
,彰銀,1.19,,
,華南金,1.18,,
,富邦金,0.66,,
,國泰金,0.64,,
,開發金,0.6,,
,玉山金,1.67,,
,元大金,0.79,,
,兆豐金,1.21,,
,台新金,0.71,,
,中信金,0.93,,
,第一金,1.14,,
,統一超,8.47,,
,大立光,4.33,,
,聯詠,3.36,,
,欣興,1.12,,
,台灣大,5.53,,
,日月光投控,1.26,,
,遠傳,3.05,,
,中租-KY,1.83,,
,上海商銀,1.22,,
,合庫金,1.09,,
,矽力*-KY,6.34,,
,台塑化,2.39,,
,南電,1.22,,
,豐泰,5.79,,
,台泥,1.29,,
,統一,3.69,,
,台塑,1.6,,
,南亞,1.51,,
,台化,1.26,,
,亞德客-KY,6.25,,
,中鋼,1.02,,
,和泰車,5.76,,
,聯電,0.93,,
,台達電,2.63,,
,鴻海,0.88,,
,國巨,4.26,,
,台積電,4.98,,
,華碩,0.9,,
,瑞昱,4.94,,
,廣達,1.91,,
,研華,6.53,,
,南亞科,1.32,,
,友達,0.41,,
,中華電,2.32,,
,聯發科,2.12,,
,長榮,0.8,,
,陽明,1.09,,
,萬海,1.05,,
,彰銀,1.22,,
,華南金,1.28,,
,富邦金,0.74,,
,國泰金,0.73,,
,開發金,0.73,,
,玉山金,1.88,,
,元大金,0.87,,
,兆豐金,1.28,,
,台新金,0.77,,
,中信金,1.04,,
,第一金,1.27,,
,統一超,9.22,,
,大立光,4.65,,
,聯詠,3.64,,
,欣興,1.5,,
,台灣大,5.95,,
,日月光投控,1.44,,
,遠傳,3.2,,
,中租-KY,2.29,,
,上海商銀,1.37,,
,合庫金,1.2,,
,矽力*-KY,7.67,,
,台塑化,2.63,,
,南電,1.58,,
,豐泰,7.61,,
,台泥,1.27,,
,統一,3.87,,
,台塑,1.51,,
,南亞,1.44,,
,台化,1.2,,
,亞德客-KY,5.56,,
,中鋼,1.01,,
,和泰車,5.54,,
,聯電,0.92,,
,台達電,2.6,,
,鴻海,0.87,,
,國巨,4.03,,
,台積電,4.77,,
,華碩,0.93,,
,瑞昱,4.96,,
,廣達,2.06,,
,研華,6.83,,
,南亞科,1.21,,
,友達,0.39,,
,中華電,2.34,,
,聯發科,2.36,,
,長榮,0.78,,
,陽明,1.05,,
,萬海,1.01,,
,彰銀,1.17,,
,華南金,1.28,,
,富邦金,0.75,,
,國泰金,0.73,,
,開發金,0.74,,
,玉山金,1.83,,
,元大金,0.83,,
,兆豐金,1.31,,
,台新金,0.79,,
,中信金,1.03,,
,第一金,1.32,,
,統一超,8.85,,
,大立光,4.33,,
,聯詠,4,,
,欣興,1.41,,
,台灣大,5.95,,
,日月光投控,1.33,,
,遠傳,3.12,,
,中租-KY,2.33,,
,上海商銀,1.33,,
,合庫金,1.22,,
,矽力*-KY,10.39,,
,台塑化,2.57,,
,南電,1.24,,
,豐泰,8.06,,
,台泥,1.22,,
,統一,3.62,,
,台塑,1.79,,
,南亞,1.57,,
,台化,1.43,,
,亞德客-KY,5.31,,
,中鋼,1.11,,
,和泰車,6.34,,
,聯電,0.92,,
,台達電,3.11,,
,鴻海,0.99,,
,國巨,4.49,,
,台積電,4.84,,
,華碩,0.96,,
,瑞昱,5.29,,
,廣達,2.01,,
,研華,7.36,,
,南亞科,1.22,,
,友達,0.53,,
,中華電,2.37,,
,聯發科,2.82,,
,長榮,0.76,,
,陽明,1.14,,
,萬海,1.01,,
,彰銀,1.19,,
,華南金,1.36,,
,富邦金,0.89,,
,國泰金,0.84,,
,開發金,0.86,,
,玉山金,1.83,,
,元大金,0.89,,
,兆豐金,1.29,,
,台新金,0.79,,
,中信金,1.16,,
,第一金,1.31,,
,統一超,7.92,,
,大立光,4.12,,
,聯詠,3.95,,
,欣興,1.71,,
,台灣大,5.56,,
,日月光投控,1.44,,
,遠傳,3.08,,
,中租-KY,2.38,,
,上海商銀,1.33,,
,合庫金,1.21,,
,矽力*-KY,11.19,,
,台塑化,2.82,,
,南電,1.73,,
,豐泰,6.83,,
,台泥,1.28,,
,統一,3.63,,
,台塑,1.61,,
,南亞,1.49,,
,台化,1.28,,
,亞德客-KY,6.32,,
,中鋼,1.06,,
,和泰車,6.04,,
,聯電,1.34,,
,台達電,3.72,,
,鴻海,0.9,,
,國巨,4.6,,
,台積電,6.58,,
,華碩,0.96,,
,瑞昱,6.62,,
,廣達,2.31,,
,研華,8.47,,
,南亞科,1.22,,
,友達,0.57,,
,中華電,2.22,,
,聯發科,3.41,,
,長榮,0.77,,
,陽明,1.11,,
,萬海,1.07,,
,彰銀,1.17,,
,華南金,1.36,,
,富邦金,0.85,,
,國泰金,0.79,,
,開發金,0.79,,
,玉山金,1.93,,
,元大金,0.92,,
,兆豐金,1.35,,
,台新金,0.79,,
,中信金,1.11,,
,第一金,1.37,,
,統一超,7.48,,
,大立光,3.85,,
,聯詠,5.03,,
,欣興,2.19,,
,台灣大,5.28,,
,日月光投控,1.61,,
,遠傳,2.86,,
,中租-KY,2.34,,
,上海商銀,1.23,,
,合庫金,1.25,,
,矽力*-KY,10.28,,
,台塑化,2.59,,
,南電,2.18,,
,豐泰,7.2,,
,台泥,1.28,,
,統一,3.39,,
,台塑,1.6,,
,南亞,1.5,,
,台化,1.28,,
,亞德客-KY,6.7,,
,中鋼,1.06,,
,和泰車,5.38,,
,聯電,1.27,,
,台達電,3.51,,
,鴻海,0.88,,
,國巨,3.95,,
,台積電,6.6,,
,華碩,1.08,,
,瑞昱,6.72,,
,廣達,2.18,,
,研華,8.31,,
,南亞科,1.04,,
,友達,0.59,,
,中華電,2.2,,
,聯發科,2.71,,
,長榮,1.22,,
,陽明,1.77,,
,萬海,1.3,,
,彰銀,1.17,,
,華南金,1.29,,
,富邦金,0.87,,
,國泰金,0.8,,
,開發金,0.78,,
,玉山金,1.93,,
,元大金,0.98,,
,兆豐金,1.22,,
,台新金,0.81,,
,中信金,1.08,,
,第一金,1.27,,
,統一超,7.22,,
,大立光,3.41,,
,聯詠,4.16,,
,欣興,2.51,,
,台灣大,5.11,,
,日月光投控,1.3,,
,遠傳,2.78,,
,中租-KY,2.47,,
,上海商銀,1.22,,
,合庫金,1.2,,
,矽力*-KY,10.92,,
,台塑化,2.61,,
,南電,2.63,,
,豐泰,8.39,,
,台泥,1.24,,
,統一,3.18,,
,台塑,1.61,,
,南亞,1.45,,
,台化,1.28,,
,亞德客-KY,6.7,,
,中鋼,1.09,,
,和泰車,5.8,,
,聯電,1.74,,
,台達電,3.51,,
,鴻海,0.89,,
,國巨,4.17,,
,台積電,6.7,,
,華碩,1.12,,
,瑞昱,6.52,,
,廣達,2.14,,
,研華,7.98,,
,南亞科,1.16,,
,友達,0.64,,
,中華電,2.17,,
,聯發科,2.96,,
,長榮,1.11,,
,陽明,1.7,,
,萬海,1.31,,
,彰銀,1.11,,
,華南金,1.27,,
,富邦金,0.85,,
,國泰金,0.77,,
,開發金,0.77,,
,玉山金,1.82,,
,元大金,0.94,,
,兆豐金,1.16,,
,台新金,0.78,,
,中信金,1.05,,
,第一金,1.23,,
,統一超,7.03,,
,大立光,3.39,,
,聯詠,4.6,,
,欣興,2.53,,
,台灣大,4.86,,
,日月光投控,1.26,,
,遠傳,2.76,,
,中租-KY,2.5,,
,上海商銀,1.13,,
,合庫金,1.17,,
,矽力*-KY,9.99,,
,台塑化,2.55,,
,南電,2.58,,
,豐泰,8.54,,
,台泥,1.27,,
,統一,3.38,,
,台塑,1.73,,
,南亞,1.51,,
,台化,1.36,,
,亞德客-KY,7.84,,
,中鋼,1.11,,
,和泰車,5.81,,
,聯電,1.88,,
,台達電,3.71,,
,鴻海,0.92,,
,國巨,2.78,,
,台積電,6.51,,
,華碩,1.05,,
,瑞昱,7.22,,
,廣達,2.15,,
,研華,7.35,,
,南亞科,1.17,,
,友達,0.67,,
,中華電,2.31,,
,聯發科,3.35,,
,長榮,1.27,,
,陽明,1.92,,
,萬海,1.63,,
,彰銀,1.09,,
,華南金,1.22,,
,富邦金,0.7,,
,國泰金,0.65,,
,開發金,0.71,,
,玉山金,1.76,,
,元大金,0.91,,
,兆豐金,1.2,,
,台新金,0.77,,
,中信金,0.97,,
,第一金,1.21,,
,統一超,8.49,,
,大立光,3.19,,
,聯詠,5.17,,
,欣興,2.33,,
,台灣大,5.67,,
,日月光投控,1.37,,
,遠傳,3.08,,
,中租-KY,2.72,,
,上海商銀,1.11,,
,合庫金,1.16,,
,矽力*-KY,10.34,,
,台塑化,2.81,,
,南電,2.5,,
,豐泰,9.82,,
,台泥,1.35,,
,統一,3.59,,
,台塑,1.87,,
,南亞,1.65,,
,台化,1.52,,
,亞德客-KY,8.47,,
,中鋼,1.25,,
,和泰車,6.19,,
,聯電,2.49,,
,台達電,4.38,,
,鴻海,0.98,,
,國巨,3.46,,
,台積電,7.24,,
,華碩,1.08,,
,瑞昱,7.54,,
,廣達,2.3,,
,研華,7.8,,
,南亞科,1.47,,
,友達,0.71,,
,中華電,2.34,,
,聯發科,3.48,,
,長榮,1.65,,
,陽明,2.23,,
,萬海,2.71,,
,彰銀,1.14,,
,華南金,1.28,,
,富邦金,0.76,,
,國泰金,0.69,,
,開發金,0.75,,
,玉山金,1.82,,
,元大金,0.98,,
,兆豐金,1.23,,
,台新金,0.82,,
,中信金,1.03,,
,第一金,1.29,,
,統一超,8.52,,
,大立光,3.4,,
,聯詠,5.78,,
,欣興,3.07,,
,台灣大,5.64,,
,日月光投控,1.66,,
,遠傳,3.18,,
,中租-KY,3.07,,
,上海商銀,1.17,,
,合庫金,1.22,,
,矽力*-KY,13.07,,
,台塑化,3.23,,
,南電,3.92,,
,豐泰,10.41,,
,台泥,1.29,,
,統一,3.47,,
,台塑,2.1,,
,南亞,1.81,,
,台化,1.65,,
,亞德客-KY,8.34,,
,中鋼,1.36,,
,和泰車,5.81,,
,聯電,2.74,,
,台達電,4.86,,
,鴻海,1.05,,
,國巨,3.85,,
,台積電,7.69,,
,華碩,1.01,,
,瑞昱,7.26,,
,廣達,2.28,,
,研華,8.34,,
,南亞科,1.75,,
,友達,0.79,,
,中華電,2.29,,
,聯發科,3.51,,
,長榮,2.48,,
,陽明,4.41,,
,萬海,3.18,,
,彰銀,1.14,,
,華南金,1.27,,
,富邦金,0.73,,
,國泰金,0.68,,
,開發金,0.75,,
,玉山金,1.82,,
,元大金,1.01,,
,兆豐金,1.27,,
,台新金,0.79,,
,中信金,1.03,,
,第一金,1.27,,
,統一超,8.1,,
,大立光,3.2,,
,聯詠,6.33,,
,欣興,2.86,,
,台灣大,5.48,,
,日月光投控,1.72,,
,遠傳,3.05,,
,中租-KY,2.57,,
,上海商銀,1.21,,
,合庫金,1.2,,
,矽力*-KY,13.37,,
,台塑化,3.4,,
,南電,3.79,,
,豐泰,10.48,,
,台泥,1.21,,
,統一,3.5,,
,台塑,1.89,,
,南亞,1.65,,
,台化,1.51,,
,亞德客-KY,9.27,,
,中鋼,1.26,,
,和泰車,5.12,,
,聯電,2.91,,
,台達電,5.22,,
,鴻海,1.28,,
,國巨,4.26,,
,台積電,8.57,,
,華碩,1.16,,
,瑞昱,8.39,,
,廣達,2.27,,
,研華,8.24,,
,南亞科,1.61,,
,友達,0.84,,
,中華電,2.27,,
,聯發科,4.11,,
,長榮,1.9,,
,陽明,3.22,,
,萬海,2.57,,
,彰銀,1.05,,
,華南金,1.19,,
,富邦金,0.71,,
,國泰金,0.65,,
,開發金,0.72,,
,玉山金,1.68,,
,元大金,0.98,,
,兆豐金,1.2,,
,台新金,0.75,,
,中信金,0.99,,
,第一金,1.2,,
,統一超,8.11,,
,大立光,2.95,,
,聯詠,6.76,,
,欣興,2.83,,
,台灣大,5.33,,
,日月光投控,1.95,,
,遠傳,2.99,,
,中租-KY,2.37,,
,上海商銀,1.1,,
,合庫金,1.13,,
,矽力*-KY,14.53,,
,台塑化,3.04,,
,南電,4.71,,
,豐泰,9.46,,
,台泥,1.26,,
,統一,3.45,,
,台塑,2.12,,
,南亞,1.83,,
,台化,1.68,,
,亞德客-KY,8.99,,
,中鋼,1.36,,
,和泰車,5.34,,
,聯電,3.15,,
,台達電,5.18,,
,鴻海,1.28,,
,國巨,4.4,,
,台積電,8.79,,
,華碩,1.23,,
,瑞昱,8.55,,
,廣達,2.39,,
,研華,8.64,,
,南亞科,1.95,,
,友達,1.07,,
,中華電,2.3,,
,聯發科,4.21,,
,長榮,2.55,,
,陽明,4.86,,
,萬海,2.88,,
,彰銀,1.08,,
,華南金,1.26,,
,富邦金,0.77,,
,國泰金,0.68,,
,開發金,0.75,,
,玉山金,1.79,,
,元大金,1.05,,
,兆豐金,1.24,,
,台新金,0.77,,
,中信金,1.05,,
,第一金,1.24,,
,統一超,7.96,,
,大立光,3.3,,
,聯詠,8.13,,
,欣興,3.19,,
,台灣大,5.38,,
,日月光投控,2.2,,
,遠傳,3.08,,
,中租-KY,2.63,,
,上海商銀,1.17,,
,合庫金,1.18,,
,矽力*-KY,14.91,,
,台塑化,3.41,,
,南電,6.23,,
,豐泰,9.77,,
,台泥,1.43,,
,統一,3.75,,
,台塑,2.2,,
,南亞,2,,
,台化,1.71,,
,亞德客-KY,9.32,,
,中鋼,1.43,,
,和泰車,5.31,,
,聯電,2.92,,
,台達電,5.32,,
,鴻海,1.42,,
,國巨,4.12,,
,台積電,8.52,,
,華碩,1.51,,
,瑞昱,9.18,,
,廣達,2.76,,
,研華,8.44,,
,南亞科,1.86,,
,友達,1.19,,
,中華電,2.35,,
,聯發科,4.55,,
,長榮,2.97,,
,陽明,6.41,,
,萬海,3.31,,
,彰銀,1.11,,
,華南金,1.3,,
,富邦金,0.88,,
,國泰金,0.78,,
,開發金,0.85,,
,玉山金,1.85,,
,元大金,1.11,,
,兆豐金,1.36,,
,台新金,0.8,,
,中信金,1.16,,
,第一金,1.32,,
,統一超,8.26,,
,大立光,3.22,,
,聯詠,9.86,,
,欣興,3,,
,台灣大,5.44,,
,日月光投控,2.29,,
,遠傳,3.19,,
,中租-KY,3.01,,
,上海商銀,1.23,,
,合庫金,1.25,,
,矽力*-KY,12.84,,
,台塑化,3.3,,
,南電,7.37,,
,豐泰,10.24,,
,台泥,1.6,,
,統一,3.86,,
,台塑,2.31,,
,南亞,2.21,,
,台化,1.77,,
,亞德客-KY,10.94,,
,中鋼,2.17,,
,和泰車,5.45,,
,聯電,3.3,,
,台達電,5.59,,
,鴻海,1.33,,
,國巨,4.05,,
,台積電,8.7,,
,華碩,1.52,,
,瑞昱,9.89,,
,廣達,2.77,,
,研華,8.49,,
,南亞科,1.85,,
,友達,1.88,,
,中華電,2.4,,
,聯發科,5.57,,
,長榮,5.19,,
,陽明,13.7,,
,萬海,5.69,,
,彰銀,1.14,,
,華南金,1.32,,
,富邦金,1,,
,國泰金,0.85,,
,開發金,1.05,,
,玉山金,1.91,,
,元大金,1.28,,
,兆豐金,1.39,,
,台新金,0.84,,
,中信金,1.19,,
,第一金,1.36,,
,統一超,8.23,,
,大立光,3.12,,
,聯詠,10.71,,
,欣興,3.77,,
,台灣大,5.54,,
,日月光投控,2.51,,
,遠傳,3.24,,
,中租-KY,3.09,,
,上海商銀,1.27,,
,合庫金,1.26,,
,矽力*-KY,16.3,,
,台塑化,3.53,,
,南電,6.64,,
,豐泰,10.9,,
,台泥,1.62,,
,統一,3.78,,
,台塑,2.25,,
,南亞,2.12,,
,台化,1.67,,
,亞德客-KY,9.25,,
,中鋼,2.04,,
,和泰車,5.15,,
,聯電,3.08,,
,台達電,5.47,,
,鴻海,1.3,,
,國巨,3.77,,
,台積電,8.66,,
,華碩,1.6,,
,瑞昱,9.27,,
,廣達,2.53,,
,研華,7.85,,
,南亞科,1.65,,
,友達,1.46,,
,中華電,2.39,,
,聯發科,4.68,,
,長榮,6.47,,
,陽明,17.6,,
,萬海,8.71,,
,彰銀,1.07,,
,華南金,1.27,,
,富邦金,1.12,,
,國泰金,0.91,,
,開發金,1.01,,
,玉山金,1.82,,
,元大金,1.26,,
,兆豐金,1.41,,
,台新金,0.88,,
,中信金,1.21,,
,第一金,1.31,,
,統一超,8.03,,
,大立光,3.04,,
,聯詠,9.16,,
,欣興,3.69,,
,台灣大,5.57,,
,日月光投控,2.38,,
,遠傳,3.2,,
,中租-KY,3.19,,
,上海商銀,1.33,,
,合庫金,1.24,,
,矽力*-KY,20.51,,
,台塑化,3.41,,
,南電,6.89,,
,豐泰,12.66,,
,台泥,1.47,,
,統一,3.48,,
,台塑,1.83,,
,南亞,1.8,,
,台化,1.35,,
,亞德客-KY,9.22,,
,中鋼,2.06,,
,和泰車,5.47,,
,聯電,2.73,,
,台達電,5.12,,
,鴻海,1.22,,
,國巨,3.75,,
,台積電,7.96,,
,華碩,1.27,,
,瑞昱,7.79,,
,廣達,2.17,,
,研華,8.5,,
,南亞科,1.57,,
,友達,1.14,,
,中華電,2.29,,
,聯發科,3.72,,
,長榮,7.54,,
,陽明,9.84,,
,萬海,11.99,,
,彰銀,1,,
,華南金,1.23,,
,富邦金,0.93,,
,國泰金,0.83,,
,開發金,0.92,,
,玉山金,1.76,,
,元大金,1.25,,
,兆豐金,1.35,,
,台新金,0.88,,
,中信金,1.08,,
,第一金,1.3,,
,統一超,7.15,,
,大立光,3.09,,
,聯詠,6.6,,
,欣興,3.84,,
,台灣大,5.24,,
,日月光投控,2.14,,
,遠傳,3.04,,
,中租-KY,2.79,,
,上海商銀,1.27,,
,合庫金,1.21,,
,矽力*-KY,18.36,,
,台塑化,3.06,,
,南電,7.43,,
,豐泰,11.36,,
,台泥,1.53,,
,統一,3.48,,
,台塑,1.77,,
,南亞,1.88,,
,台化,1.31,,
,亞德客-KY,7.71,,
,中鋼,1.89,,
,和泰車,5.25,,
,聯電,2.97,,
,台達電,4.85,,
,鴻海,1.2,,
,國巨,3.79,,
,台積電,7.76,,
,華碩,1.2,,
,瑞昱,9.07,,
,廣達,1.92,,
,研華,8.97,,
,南亞科,1.42,,
,友達,1.04,,
,中華電,2.31,,
,聯發科,3.51,,
,長榮,5.07,,
,陽明,6.61,,
,萬海,8.35,,
,彰銀,1.03,,
,華南金,1.28,,
,富邦金,0.94,,
,國泰金,0.84,,
,開發金,0.98,,
,玉山金,1.78,,
,元大金,1.18,,
,兆豐金,1.36,,
,台新金,0.98,,
,中信金,1.09,,
,第一金,1.3,,
,統一超,7.62,,
,大立光,2.92,,
,聯詠,6.76,,
,欣興,4.34,,
,台灣大,5.34,,
,日月光投控,2.34,,
,遠傳,2.86,,
,中租-KY,3.19,,
,上海商銀,1.17,,
,合庫金,1.24,,
,矽力*-KY,18.28,,
,台塑化,2.79,,
,南電,7.57,,
,豐泰,10.74,,
,台泥,1.41,,
,統一,3.44,,
,台塑,1.82,,
,南亞,1.94,,
,台化,1.34,,
,亞德客-KY,7.25,,
,中鋼,1.98,,
,和泰車,5.19,,
,聯電,3.14,,
,台達電,4.57,,
,鴻海,1.21,,
,國巨,3.22,,
,台積電,8.21,,
,華碩,1.11,,
,瑞昱,8.54,,
,廣達,1.94,,
,研華,9.51,,
,南亞科,1.31,,
,友達,0.89,,
,中華電,2.25,,
,聯發科,3.48,,
,長榮,5.22,,
,陽明,7.54,,
,萬海,9.26,,
,彰銀,1.03,,
,華南金,1.39,,
,富邦金,1.07,,
,國泰金,0.92,,
,開發金,0.99,,
,玉山金,1.9,,
,元大金,1.16,,
,兆豐金,1.35,,
,台新金,1.11,,
,中信金,1.1,,
,第一金,1.32,,
,統一超,7.76,,
,大立光,2.67,,
,聯詠,5.94,,
,欣興,4.39,,
,台灣大,5.19,,
,日月光投控,2.45,,
,遠傳,2.9,,
,中租-KY,3.86,,
,上海商銀,1.26,,
,合庫金,1.27,,
,矽力*-KY,19.34,,
,台塑化,2.81,,
,南電,8.04,,
,豐泰,10.04,,
,台泥,1.48,,
,統一,3.25,,
,台塑,2.01,,
,南亞,1.98,,
,台化,1.34,,
,亞德客-KY,7.94,,
,中鋼,1.89,,
,和泰車,5.21,,
,聯電,3.19,,
,台達電,4.26,,
,鴻海,1.14,,
,國巨,2.97,,
,台積電,7.76,,
,華碩,1.12,,
,瑞昱,7.64,,
,廣達,1.92,,
,研華,9,,
,南亞科,1.3,,
,友達,0.89,,
,中華電,2.22,,
,聯發科,3.51,,
,長榮,4.84,,
,陽明,6.75,,
,萬海,8.36,,
,彰銀,1.03,,
,華南金,1.39,,
,富邦金,1.11,,
,國泰金,0.89,,
,開發金,0.99,,
,玉山金,1.87,,
,元大金,1.15,,
,兆豐金,1.32,,
,台新金,1.09,,
,中信金,1.09,,
,第一金,1.3,,
,統一超,7.61,,
,大立光,2.18,,
,聯詠,5.42,,
,欣興,3.93,,
,台灣大,5.08,,
,日月光投控,2.08,,
,遠傳,2.9,,
,中租-KY,3.56,,
,上海商銀,1.25,,
,合庫金,1.28,,
,矽力*-KY,19.99,,
,台塑化,2.85,,
,南電,8.29,,
,豐泰,9.99,,
,台泥,1.36,,
,統一,3.51,,
,台塑,1.91,,
,南亞,1.84,,
,台化,1.29,,
,亞德客-KY,7.02,,
,中鋼,1.69,,
,和泰車,5.05,,
,聯電,3,,
,台達電,4.42,,
,鴻海,1.14,,
,國巨,3.13,,
,台積電,7.68,,
,華碩,1.29,,
,瑞昱,8.67,,
,廣達,2.12,,
,研華,8.51,,
,南亞科,1.3,,
,友達,0.88,,
,中華電,2.37,,
,聯發科,3.78,,
,長榮,2.9,,
,陽明,3.39,,
,萬海,5.19,,
,彰銀,1.01,,
,華南金,1.34,,
,富邦金,1.03,,
,國泰金,0.86,,
,開發金,0.94,,
,玉山金,1.84,,
,元大金,1.17,,
,兆豐金,1.43,,
,台新金,1.05,,
,中信金,1.05,,
,第一金,1.3,,
,統一超,9.67,,
,大立光,2.03,,
,聯詠,5.44,,
,欣興,5.38,,
,台灣大,5.79,,
,日月光投控,1.84,,
,遠傳,3.3,,
,中租-KY,3.94,,
,上海商銀,1.22,,
,合庫金,1.27,,
,矽力*-KY,21.7,,
,台塑化,2.85,,
,南電,9.33,,
,豐泰,9.39,,
,台泥,1.3,,
,統一,3.45,,
,台塑,1.82,,
,南亞,1.79,,
,台化,1.25,,
,亞德客-KY,7.23,,
,中鋼,1.64,,
,和泰車,5,,
,聯電,3.31,,
,台達電,4.62,,
,鴻海,1.1,,
,國巨,3.29,,
,台積電,7.76,,
,華碩,1.29,,
,瑞昱,9.64,,
,廣達,2.33,,
,研華,8.95,,
,南亞科,1.45,,
,友達,0.92,,
,中華電,2.41,,
,聯發科,4.18,,
,長榮,3.63,,
,陽明,4.05,,
,萬海,5.07,,
,彰銀,1.01,,
,華南金,1.33,,
,富邦金,1.03,,
,國泰金,0.89,,
,開發金,1.09,,
,玉山金,1.87,,
,元大金,1.12,,
,兆豐金,1.46,,
,台新金,1.07,,
,中信金,1.11,,
,第一金,1.31,,
,統一超,9.25,,
,大立光,1.95,,
,聯詠,6.1,,
,欣興,6.45,,
,台灣大,5.73,,
,日月光投控,1.88,,
,遠傳,3.31,,
,中租-KY,3.66,,
,上海商銀,1.28,,
,合庫金,1.34,,
,矽力*-KY,22.23,,
,台塑化,2.72,,
,南電,11.91,,
,豐泰,8.85,,
,台泥,1.46,,
,統一,3.46,,
,台塑,1.72,,
,南亞,1.7,,
,台化,1.22,,
,亞德客-KY,8.02,,
,中鋼,1.66,,
,和泰車,4.82,,
,聯電,3.15,,
,台達電,4.8,,
,鴻海,1.08,,
,國巨,3.17,,
,台積電,7.68,,
,華碩,1.29,,
,瑞昱,8.57,,
,廣達,2.45,,
,研華,8.72,,
,南亞科,1.45,,
,友達,0.96,,
,中華電,2.44,,
,聯發科,4.79,,
,長榮,3.05,,
,陽明,2.37,,
,萬海,4.38,,
,彰銀,1.06,,
,華南金,1.41,,
,富邦金,1.07,,
,國泰金,0.96,,
,開發金,1.35,,
,玉山金,1.98,,
,元大金,1.17,,
,兆豐金,1.49,,
,台新金,1.11,,
,中信金,1.22,,
,第一金,1.42,,
,統一超,8.95,,
,大立光,2.33,,
,聯詠,5.53,,
,欣興,6.16,,
,台灣大,5.64,,
,日月光投控,2,,
,遠傳,3.34,,
,中租-KY,3.7,,
,上海商銀,1.36,,
,合庫金,1.48,,
,矽力*-KY,21.57,,
,台塑化,2.63,,
,力積電,4.83,,
,南電,9.98,,
,豐泰,12.29,,
